,Unnamed: 0,Time,Tweet,User,Location,Retweets,Likes,Sentiment,sentiment
20,20,2022-11-23 18:45:47+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Tsege_G,,262,0,4,4
21,21,2022-11-23 18:34:09+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,Elena_MkH,,11,0,4,4
22,22,2022-11-23 18:34:00+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",TigrayKwgehEu,,262,0,4,4
23,23,2022-11-23 18:31:54+00:00,RT @Sisay34690879: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,SultanA34668423,,10,0,4,4
24,24,2022-11-23 18:25:19+00:00,RT @selamgebrekid15: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,SultanA34668423,,72,0,4,4
25,25,2022-11-23 18:21:16+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,DogaliV,,69,0,4,4
26,0,2022-11-23 22:50:15+00:00,RT @Patsnights: @MikeCroninWMUR @Maggie_Hassan I guess if you throw enough money at something. Proving Bloomberg wrong I guess. https://t.c…,Lisacre05855159,Landon uk,1,0,4,4
27,1,2022-11-23 22:49:15+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,ntigrayi12,,11,0,4,4
28,2,2022-11-23 22:44:49+00:00,@NHmountaingal @KarenTalaski @nathaliejacoby1 Maggie Hassan. She is down to earth and truly cares about our country. I would really like 1:1 time to chat with her. We could celebrate her win over Don Bolduc  🥂,PattyONeill1,,0,2,0,0
29,3,2022-11-23 22:43:03+00:00,@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef You need long range kamakaze drones. Which will be cost effective. They can be used against aggressor Russia.,vipinpateliitr,,0,1,0,0
30,4,2022-11-23 21:40:58+00:00,"Fact check: Typo in New Hampshire vote tally was corrected, not counted https://t.co/93w7IVlABq via @USATODAY",BlueByrdie,"Anderson County, TN",0,0,4,4
31,5,2022-11-23 21:27:59+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",5Weyen72,,262,0,4,4
32,6,2022-11-23 20:57:01+00:00,RT @_Dashenka_: @GoncharenkoUa We know why. The question is what can stop this? @SecBlinken @POTUS @Maggie_Hassan @SecDef we need more air…,Montagn62771925,,3,0,0,0
33,7,2022-11-23 20:55:31+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef I also think Russia is not feeling enough pain yet, they are  finding ways around the sanctions, that needs to stop and  they need to be completely isolated and punished for this genocide..",Daneliz350,,0,0,0,0
34,8,2022-11-23 20:47:11+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Hibiyee,,154,0,4,4
35,9,2022-11-23 20:43:06+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Halefomberhe_1,,262,0,4,4
36,10,2022-11-23 20:13:14+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Galgebru,,154,0,4,4
37,11,2022-11-23 20:10:38+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,TigrayYerdu,,69,0,4,4
38,12,2022-11-23 19:57:01+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,robelbah,,69,0,4,4
39,13,2022-11-23 19:44:51+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,Lillyanapk,,69,0,4,4
40,14,2022-11-23 19:40:30+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,brhymmd48846267,,69,0,4,4
41,15,2022-11-23 19:24:30+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef And the Sky must be closed.
If others don't want to do It. Planes must be given to Ukraine. Putler destroyed their infrastructure - there is the legitimate right to restore it",gemmasasha1,,0,0,0,0
42,16,2022-11-23 19:22:29+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,TDF121212,,11,0,4,4
43,17,2022-11-23 19:15:40+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",biniam80907271,,262,0,4,4
44,18,2022-11-23 19:14:54+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Tigray_t21,,154,0,4,4
45,19,2022-11-23 18:47:19+00:00,"THERE'S NO DEMOCRAT ELECTION FRAUD! That's how Maggie Hassan won 1,100 Votes from Town with Population Under 700! 

More of the same DEMOCRAT Non-Election Fraud!",pcisafraud,United States,0,0,0,0
46,20,2022-11-23 18:45:47+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Tsege_G,,262,0,4,4
47,21,2022-11-23 18:34:09+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,Elena_MkH,,11,0,4,4
48,22,2022-11-23 18:34:00+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",TigrayKwgehEu,,262,0,4,4
49,23,2022-11-23 18:31:54+00:00,RT @Sisay34690879: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,SultanA34668423,,10,0,4,4
50,24,2022-11-23 18:25:19+00:00,RT @selamgebrekid15: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,SultanA34668423,,72,0,4,4
51,25,2022-11-23 18:21:16+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,DogaliV,,69,0,4,4
52,0,2022-11-23 22:50:15+00:00,RT @Patsnights: @MikeCroninWMUR @Maggie_Hassan I guess if you throw enough money at something. Proving Bloomberg wrong I guess. https://t.c…,Lisacre05855159,Landon uk,1,0,4,4
53,1,2022-11-23 22:49:15+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,ntigrayi12,,11,0,4,4
54,2,2022-11-23 22:44:49+00:00,@NHmountaingal @KarenTalaski @nathaliejacoby1 Maggie Hassan. She is down to earth and truly cares about our country. I would really like 1:1 time to chat with her. We could celebrate her win over Don Bolduc  🥂,PattyONeill1,,0,2,0,0
55,3,2022-11-23 22:43:03+00:00,@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef You need long range kamakaze drones. Which will be cost effective. They can be used against aggressor Russia.,vipinpateliitr,,0,1,0,0
56,4,2022-11-23 21:40:58+00:00,"Fact check: Typo in New Hampshire vote tally was corrected, not counted https://t.co/93w7IVlABq via @USATODAY",BlueByrdie,"Anderson County, TN",0,0,4,4
57,5,2022-11-23 21:27:59+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",5Weyen72,,262,0,4,4
58,6,2022-11-23 20:57:01+00:00,RT @_Dashenka_: @GoncharenkoUa We know why. The question is what can stop this? @SecBlinken @POTUS @Maggie_Hassan @SecDef we need more air…,Montagn62771925,,3,0,0,0
59,7,2022-11-23 20:55:31+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef I also think Russia is not feeling enough pain yet, they are  finding ways around the sanctions, that needs to stop and  they need to be completely isolated and punished for this genocide..",Daneliz350,,0,0,0,0
60,8,2022-11-23 20:47:11+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Hibiyee,,154,0,4,4
61,9,2022-11-23 20:43:06+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Halefomberhe_1,,262,0,4,4
62,10,2022-11-23 20:13:14+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Galgebru,,154,0,4,4
63,11,2022-11-23 20:10:38+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,TigrayYerdu,,69,0,4,4
64,12,2022-11-23 19:57:01+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,robelbah,,69,0,4,4
65,13,2022-11-23 19:44:51+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,Lillyanapk,,69,0,4,4
66,14,2022-11-23 19:40:30+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,brhymmd48846267,,69,0,4,4
67,15,2022-11-23 19:24:30+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef And the Sky must be closed.
If others don't want to do It. Planes must be given to Ukraine. Putler destroyed their infrastructure - there is the legitimate right to restore it",gemmasasha1,,0,0,0,0
68,16,2022-11-23 19:22:29+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,TDF121212,,11,0,4,4
69,17,2022-11-23 19:15:40+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",biniam80907271,,262,0,4,4
70,18,2022-11-23 19:14:54+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Tigray_t21,,154,0,4,4
71,19,2022-11-23 18:47:19+00:00,"THERE'S NO DEMOCRAT ELECTION FRAUD! That's how Maggie Hassan won 1,100 Votes from Town with Population Under 700! 

More of the same DEMOCRAT Non-Election Fraud!",pcisafraud,United States,0,0,0,0
72,20,2022-11-23 18:45:47+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Tsege_G,,262,0,4,4
73,21,2022-11-23 18:34:09+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,Elena_MkH,,11,0,4,4
74,22,2022-11-23 18:34:00+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",TigrayKwgehEu,,262,0,4,4
75,23,2022-11-23 18:31:54+00:00,RT @Sisay34690879: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,SultanA34668423,,10,0,4,4
76,24,2022-11-23 18:25:19+00:00,RT @selamgebrekid15: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,SultanA34668423,,72,0,4,4
77,25,2022-11-23 18:21:16+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,DogaliV,,69,0,4,4
78,0,2022-11-23 22:50:15+00:00,RT @Patsnights: @MikeCroninWMUR @Maggie_Hassan I guess if you throw enough money at something. Proving Bloomberg wrong I guess. https://t.c…,Lisacre05855159,Landon uk,1,0,4,4
79,1,2022-11-23 22:49:15+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,ntigrayi12,,11,0,4,4
80,2,2022-11-23 22:44:49+00:00,@NHmountaingal @KarenTalaski @nathaliejacoby1 Maggie Hassan. She is down to earth and truly cares about our country. I would really like 1:1 time to chat with her. We could celebrate her win over Don Bolduc  🥂,PattyONeill1,,0,2,0,0
81,3,2022-11-23 22:43:03+00:00,@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef You need long range kamakaze drones. Which will be cost effective. They can be used against aggressor Russia.,vipinpateliitr,,0,1,0,0
82,4,2022-11-23 21:40:58+00:00,"Fact check: Typo in New Hampshire vote tally was corrected, not counted https://t.co/93w7IVlABq via @USATODAY",BlueByrdie,"Anderson County, TN",0,0,4,4
83,5,2022-11-23 21:27:59+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",5Weyen72,,262,0,4,4
84,6,2022-11-23 20:57:01+00:00,RT @_Dashenka_: @GoncharenkoUa We know why. The question is what can stop this? @SecBlinken @POTUS @Maggie_Hassan @SecDef we need more air…,Montagn62771925,,3,0,0,0
85,7,2022-11-23 20:55:31+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef I also think Russia is not feeling enough pain yet, they are  finding ways around the sanctions, that needs to stop and  they need to be completely isolated and punished for this genocide..",Daneliz350,,0,0,0,0
86,8,2022-11-23 20:47:11+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Hibiyee,,154,0,4,4
87,9,2022-11-23 20:43:06+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Halefomberhe_1,,262,0,4,4
88,10,2022-11-23 20:13:14+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Galgebru,,154,0,4,4
89,11,2022-11-23 20:10:38+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,TigrayYerdu,,69,0,4,4
90,12,2022-11-23 19:57:01+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,robelbah,,69,0,4,4
91,13,2022-11-23 19:44:51+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,Lillyanapk,,69,0,4,4
92,14,2022-11-23 19:40:30+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,brhymmd48846267,,69,0,4,4
93,15,2022-11-23 19:24:30+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef And the Sky must be closed.
If others don't want to do It. Planes must be given to Ukraine. Putler destroyed their infrastructure - there is the legitimate right to restore it",gemmasasha1,,0,0,0,0
94,16,2022-11-23 19:22:29+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,TDF121212,,11,0,4,4
95,17,2022-11-23 19:15:40+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",biniam80907271,,262,0,4,4
96,18,2022-11-23 19:14:54+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Tigray_t21,,154,0,4,4
97,19,2022-11-23 18:47:19+00:00,"THERE'S NO DEMOCRAT ELECTION FRAUD! That's how Maggie Hassan won 1,100 Votes from Town with Population Under 700! 

More of the same DEMOCRAT Non-Election Fraud!",pcisafraud,United States,0,0,0,0
98,20,2022-11-23 18:45:47+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Tsege_G,,262,0,4,4
99,21,2022-11-23 18:34:09+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,Elena_MkH,,11,0,4,4
100,22,2022-11-23 18:34:00+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",TigrayKwgehEu,,262,0,4,4
101,23,2022-11-23 18:31:54+00:00,RT @Sisay34690879: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,SultanA34668423,,10,0,4,4
102,24,2022-11-23 18:25:19+00:00,RT @selamgebrekid15: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,SultanA34668423,,72,0,4,4
103,25,2022-11-23 18:21:16+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,DogaliV,,69,0,4,4
104,0,2022-11-23 22:50:15+00:00,RT @Patsnights: @MikeCroninWMUR @Maggie_Hassan I guess if you throw enough money at something. Proving Bloomberg wrong I guess. https://t.c…,Lisacre05855159,Landon uk,1,0,4,4
105,1,2022-11-23 22:49:15+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,ntigrayi12,,11,0,4,4
106,2,2022-11-23 22:44:49+00:00,@NHmountaingal @KarenTalaski @nathaliejacoby1 Maggie Hassan. She is down to earth and truly cares about our country. I would really like 1:1 time to chat with her. We could celebrate her win over Don Bolduc  🥂,PattyONeill1,,0,2,0,0
107,3,2022-11-23 22:43:03+00:00,@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef You need long range kamakaze drones. Which will be cost effective. They can be used against aggressor Russia.,vipinpateliitr,,0,1,0,0
108,4,2022-11-23 21:40:58+00:00,"Fact check: Typo in New Hampshire vote tally was corrected, not counted https://t.co/93w7IVlABq via @USATODAY",BlueByrdie,"Anderson County, TN",0,0,4,4
109,5,2022-11-23 21:27:59+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",5Weyen72,,262,0,4,4
110,6,2022-11-23 20:57:01+00:00,RT @_Dashenka_: @GoncharenkoUa We know why. The question is what can stop this? @SecBlinken @POTUS @Maggie_Hassan @SecDef we need more air…,Montagn62771925,,3,0,0,0
111,7,2022-11-23 20:55:31+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef I also think Russia is not feeling enough pain yet, they are  finding ways around the sanctions, that needs to stop and  they need to be completely isolated and punished for this genocide..",Daneliz350,,0,0,0,0
112,8,2022-11-23 20:47:11+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Hibiyee,,154,0,4,4
113,9,2022-11-23 20:43:06+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Halefomberhe_1,,262,0,4,4
114,10,2022-11-23 20:13:14+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Galgebru,,154,0,4,4
115,11,2022-11-23 20:10:38+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,TigrayYerdu,,69,0,4,4
116,12,2022-11-23 19:57:01+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,robelbah,,69,0,4,4
117,13,2022-11-23 19:44:51+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,Lillyanapk,,69,0,4,4
118,14,2022-11-23 19:40:30+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,brhymmd48846267,,69,0,4,4
119,15,2022-11-23 19:24:30+00:00,"@_Dashenka_ @GoncharenkoUa @SecBlinken @POTUS @Maggie_Hassan @SecDef And the Sky must be closed.
If others don't want to do It. Planes must be given to Ukraine. Putler destroyed their infrastructure - there is the legitimate right to restore it",gemmasasha1,,0,0,0,0
120,16,2022-11-23 19:22:29+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,TDF121212,,11,0,4,4
121,17,2022-11-23 19:15:40+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",biniam80907271,,262,0,4,4
122,18,2022-11-23 19:14:54+00:00,RT @yodit49368390: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,Tigray_t21,,154,0,4,4
123,19,2022-11-23 18:47:19+00:00,"THERE'S NO DEMOCRAT ELECTION FRAUD! That's how Maggie Hassan won 1,100 Votes from Town with Population Under 700! 

More of the same DEMOCRAT Non-Election Fraud!",pcisafraud,United States,0,0,0,0
124,20,2022-11-23 18:45:47+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",Tsege_G,,262,0,4,4
125,21,2022-11-23 18:34:09+00:00,RT @marta_nguse: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces wi…,Elena_MkH,,11,0,4,4
126,22,2022-11-23 18:34:00+00:00,"RT @Dani27boy3: 15/25
Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forc…",TigrayKwgehEu,,262,0,4,4
127,23,2022-11-23 18:31:54+00:00,RT @Sisay34690879: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n forces…,SultanA34668423,,10,0,4,4
128,24,2022-11-23 18:25:19+00:00,RT @selamgebrekid15: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,SultanA34668423,,72,0,4,4
129,25,2022-11-23 18:21:16+00:00,RT @MebratGeberela1: Those are helpless Tigrayans on the street who flee from their homes to save their lives from the merciless 🇪🇷|n force…,DogaliV,,69,0,4,4
